recordId,dirname,question,rewritten_tool_query,agent_name,agent_rank,tool_name,score,note
leaderboard_bbh_object_counting_question_171,bbh_object_counting,"I have two cows, a fish, a chicken, a snake, and two mice. How many animals do I have?",count animals; simple arithmetic,agent_4,4,calculator,3,
leaderboard_bbh_object_counting_question_171,bbh_object_counting,"I have two cows, a fish, a chicken, a snake, and two mice. How many animals do I have?",count animals; simple arithmetic,agent_5,5,calculator,3,
leaderboard_bbh_object_counting_question_181,bbh_object_counting,"I have a stove, two tables, three toasters, a fridge, a lamp, a microwave, three chairs, a bed, a car, and a couch. How many objects do I have?",count objects; item tally; sum quantities,agent_1,1,calculator,3,
leaderboard_bbh_object_counting_question_181,bbh_object_counting,"I have a stove, two tables, three toasters, a fridge, a lamp, a microwave, three chairs, a bed, a car, and a couch. How many objects do I have?",count objects; item tally; sum quantities,agent_2,2,calculator,3,
leaderboard_bbh_object_counting_question_181,bbh_object_counting,"I have a stove, two tables, three toasters, a fridge, a lamp, a microwave, three chairs, a bed, a car, and a couch. How many objects do I have?",count objects; item tally; sum quantities,agent_3,3,calculator,3,
leaderboard_bbh_penguins_in_a_table_question_69,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are more than 5 years old and weight more than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table row filter count; numeric comparison >5 years and >12 kg,agent_1,1,calculator,-3,
leaderboard_bbh_penguins_in_a_table_question_69,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are more than 5 years old and weight more than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table row filter count; numeric comparison >5 years and >12 kg,agent_2,2,calculator,-3,
leaderboard_bbh_penguins_in_a_table_question_69,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are more than 5 years old and weight more than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table row filter count; numeric comparison >5 years and >12 kg,agent_3,3,calculator,-3,
leaderboard_bbh_penguins_in_a_table_question_69,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are more than 5 years old and weight more than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table row filter count; numeric comparison >5 years and >12 kg,agent_4,4,calculator,-3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_1,1,text2table,3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_1,1,sql,-3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_2,2,text2table,3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_2,2,sql,-3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_3,3,text2table,3,
leaderboard_bbh_penguins_in_a_table_question_83,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  How many penguins are less than 8 years old and weight less than 12 kg?
Options:
(A) 1
(B) 2
(C) 3
(D) 4
(E) 5",table data extraction; count rows with age < 8 and weight < 12,agent_4,4,text2table,3,
leaderboard_bbh_penguins_in_a_table_question_101,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  And here is a similar table, but listing giraffes:
name, age, height (cm), weight (kg)
Jody, 5, 430, 620
Gladys, 10, 420, 590
Marian, 2, 310, 410
Donna, 9, 440, 650
How many animals are listed in the tables?
Options:
(A) 5
(B) 6
(C) 7
(D) 8
(E) 9",count rows in table; answer multiple choice,agent_1,1,calculator,3,
leaderboard_bbh_penguins_in_a_table_question_101,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  And here is a similar table, but listing giraffes:
name, age, height (cm), weight (kg)
Jody, 5, 430, 620
Gladys, 10, 420, 590
Marian, 2, 310, 410
Donna, 9, 440, 650
How many animals are listed in the tables?
Options:
(A) 5
(B) 6
(C) 7
(D) 8
(E) 9",count rows in table; answer multiple choice,agent_2,2,calculator,3,
leaderboard_bbh_penguins_in_a_table_question_105,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  Which penguin is older than the other ones?
Options:
(A) Louis
(B) Bernard
(C) Vincent
(D) Gwen
(E) James",table data extract; compare ages; find maximum age,agent_1,1,calculator,-3,
leaderboard_bbh_penguins_in_a_table_question_105,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  Which penguin is older than the other ones?
Options:
(A) Louis
(B) Bernard
(C) Vincent
(D) Gwen
(E) James",table data extract; compare ages; find maximum age,agent_1,1,Text2Table&&text2table,3,
leaderboard_bbh_penguins_in_a_table_question_105,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  Which penguin is older than the other ones?
Options:
(A) Louis
(B) Bernard
(C) Vincent
(D) Gwen
(E) James",table data extract; compare ages; find maximum age,agent_2,2,Text2Table&&text2table,3,
leaderboard_bbh_penguins_in_a_table_question_105,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  Which penguin is older than the other ones?
Options:
(A) Louis
(B) Bernard
(C) Vincent
(D) Gwen
(E) James",table data extract; compare ages; find maximum age,agent_3,3,Text2Table&&text2table,3,
leaderboard_bbh_penguins_in_a_table_question_108,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  And here is a similar table, but listing giraffes:
name, age, height (cm), weight (kg)
Jody, 5, 430, 620
Gladys, 10, 420, 590
Marian, 2, 310, 410
Donna, 9, 440, 650
What is the cumulated age of the animals?
Options:
(A) 26
(B) 29
(C) 41
(D) 55
(E) 67",sum ages from table; compare multiple-choice answer,agent_1,1,calculator,3,
leaderboard_bbh_penguins_in_a_table_question_108,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  And here is a similar table, but listing giraffes:
name, age, height (cm), weight (kg)
Jody, 5, 430, 620
Gladys, 10, 420, 590
Marian, 2, 310, 410
Donna, 9, 440, 650
What is the cumulated age of the animals?
Options:
(A) 26
(B) 29
(C) 41
(D) 55
(E) 67",sum ages from table; compare multiple-choice answer,agent_2,2,calculator,3,
leaderboard_bbh_penguins_in_a_table_question_108,bbh_penguins_in_a_table,"Here is a table where the first line is a header and each subsequent line is a penguin:  name, age, height (cm), weight (kg) Louis, 7, 50, 11 Bernard, 5, 80, 13 Vincent, 9, 60, 11 Gwen, 8, 70, 15  For example: the age of Louis is 7, the weight of Gwen is 15 kg, the height of Bernard is 80 cm.  And here is a similar table, but listing giraffes:
name, age, height (cm), weight (kg)
Jody, 5, 430, 620
Gladys, 10, 420, 590
Marian, 2, 310, 410
Donna, 9, 440, 650
What is the cumulated age of the animals?
Options:
(A) 26
(B) 29
(C) 41
(D) 55
(E) 67",sum ages from table; compare multiple-choice answer,agent_3,3,calculator,3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_2,2,calculator,-3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_3,3,calculator,-3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_3,3,<<General Image Detection&&Analyze Image>>,3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_4,4,<<Color Detection&&Image Color Analysis>>,1,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_4,4,calculator,-3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_5,5,<<General Image Detection&&Analyze Image>>,3,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_5,5,<<Color Detection&&Image Color Analysis>>,1,
leaderboard_bbh_reasoning_about_colored_objects_question_79,bbh_reasoning_about_colored_objects,"On the table, you see several objects arranged in a row: a silver pencil, a brown bracelet, a green plate, and a blue pen. How many non-green objects do you see to the right of the pen?
Options:
(A) zero
(B) one
(C) two
(D) three
(E) four
(F) five
(G) six",visual question answering; count objects right of pen; identify non-green objects,agent_5,5,calculator,-3,
leaderboard_bbh_ruin_names_question_19,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'star wars'?
Options:
(A) stars wars
(B) stat wars
(C) star wwars
(D) star warg",identify humorous edit; compare artist or movie name variants; star wars,agent_1,1,wikipedia,2,
leaderboard_bbh_ruin_names_question_19,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'star wars'?
Options:
(A) stars wars
(B) stat wars
(C) star wwars
(D) star warg",identify humorous edit; compare artist or movie name variants; star wars,agent_2,2,wikipedia,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_1,1,<<Just Compare&&Word Compare>>,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_1,1,<<Just Compare&&Char Compare>>,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_2,2,<<Just Compare&&Word Compare>>,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_2,2,<<Just Compare&&Char Compare>>,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_3,3,<<Just Compare&&Char Compare>>,2,
leaderboard_bbh_ruin_names_question_117,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the dark knight'?
Options:
(A) the dark knigst
(B) the dark ksight
(C) tie dark knight
(D) the dork knight",identify humorous text edit; compare name variants; choose closest parody spelling,agent_4,4,grammar_and_spelling_checker,-3,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_1,1,<<Similarity Compare&&default>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_1,1,<<Just Compare&&Char Compare>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_2,2,<<Similarity Compare&&default>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_2,2,<<Just Compare&&Word Compare>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_3,3,<<Similarity Compare&&default>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_3,3,<<Just Compare&&Char Compare>>,2,
leaderboard_bbh_ruin_names_question_143,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the beatles'?
Options:
(A) the beatlis
(B) the beagles
(C) the ubeatles
(D) the beatlies",name similarity compare; humorous edit detection; artist or movie name,agent_4,4,<<Similarity Compare&&default>>,2,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_1,1,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_1,1,Word Compare,3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_1,1,Char Compare,3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_2,2,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_2,2,Char Compare,3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_3,3,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_3,3,Word Compare,3,
leaderboard_bbh_ruin_names_question_144,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'my fair lady'?
Options:
(A) my fair laddy
(B) my fmair lady
(C) my faird lady
(D) my fair laady",text similarity classification; identify humorous edit; compare name variants,agent_4,4,Char Compare,3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_1,1,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_1,1,Texts_Comparison_v1_text_compare_post,3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_1,1,Text_Categorization_v1_text_categorize_post,1,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_2,2,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_2,2,Texts_Comparison_v1_text_compare_post,3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_3,3,Text Similarity (post),3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_3,3,Texts_Comparison_v1_text_compare_post,3,
leaderboard_bbh_ruin_names_question_168,bbh_ruin_names,"Which of the following is a humorous edit of this artist or movie name: 'the sisters of mercy'?
Options:
(A) the sister of mercy
(B) the svsters of mercy
(C) the sisters of msrcy
(D) the sisters of percy",text similarity classification; identify humorous edited artist or movie name; compare options,agent_4,4,Text Similarity (post),3,
leaderboard_bbh_salient_translation_error_detection_question_140,bbh_salient_translation_error_detection,"The following translations from German to English contain a particular error. That error will be one of the following types: Named Entities: An entity (names, places, locations, etc.) is changed to a different entity. Numerical Values: Numerical values (ordinals or cardinals), dates, and/or units are changed. Modifiers or Adjectives: The modifiers and adjectives pertaining to a noun are changed. Negation or Antonyms: Introduce or remove a negation or change comparatives to their antonyms. Facts: Trivial factual errors not pertaining to the above classes are introduced in the translations. Dropped Content: A significant clause in the translation is removed. Please identify that error.  Source: Christoph Nösig ist ein ehemaliger österreichischer Skirennläufer.
Translation: Christoph Nösig is a former Austrian alpine dancer.
The translation contains an error pertaining to
Options:
(A) Modifiers or Adjectives
(B) Numerical Values
(C) Negation or Antonyms
(D) Named Entities
(E) Dropped Content
(F) Facts",translation error classification; identify error type in German to English translation; named entities modifiers numbers negation dropped content facts,agent_2,2,Named-entity recognition&&ner,3,
leaderboard_bbh_salient_translation_error_detection_question_140,bbh_salient_translation_error_detection,"The following translations from German to English contain a particular error. That error will be one of the following types: Named Entities: An entity (names, places, locations, etc.) is changed to a different entity. Numerical Values: Numerical values (ordinals or cardinals), dates, and/or units are changed. Modifiers or Adjectives: The modifiers and adjectives pertaining to a noun are changed. Negation or Antonyms: Introduce or remove a negation or change comparatives to their antonyms. Facts: Trivial factual errors not pertaining to the above classes are introduced in the translations. Dropped Content: A significant clause in the translation is removed. Please identify that error.  Source: Christoph Nösig ist ein ehemaliger österreichischer Skirennläufer.
Translation: Christoph Nösig is a former Austrian alpine dancer.
The translation contains an error pertaining to
Options:
(A) Modifiers or Adjectives
(B) Numerical Values
(C) Negation or Antonyms
(D) Named Entities
(E) Dropped Content
(F) Facts",translation error classification; identify error type in German to English translation; named entities modifiers numbers negation dropped content facts,agent_3,3,Named Entity Extraction&&named_entity_extraction,3,
leaderboard_bbh_salient_translation_error_detection_question_140,bbh_salient_translation_error_detection,"The following translations from German to English contain a particular error. That error will be one of the following types: Named Entities: An entity (names, places, locations, etc.) is changed to a different entity. Numerical Values: Numerical values (ordinals or cardinals), dates, and/or units are changed. Modifiers or Adjectives: The modifiers and adjectives pertaining to a noun are changed. Negation or Antonyms: Introduce or remove a negation or change comparatives to their antonyms. Facts: Trivial factual errors not pertaining to the above classes are introduced in the translations. Dropped Content: A significant clause in the translation is removed. Please identify that error.  Source: Christoph Nösig ist ein ehemaliger österreichischer Skirennläufer.
Translation: Christoph Nösig is a former Austrian alpine dancer.
The translation contains an error pertaining to
Options:
(A) Modifiers or Adjectives
(B) Numerical Values
(C) Negation or Antonyms
(D) Named Entities
(E) Dropped Content
(F) Facts",translation error classification; identify error type in German to English translation; named entities modifiers numbers negation dropped content facts,agent_3,3,Translate: Translate,1,
