recordId,dirname,question,rewritten_tool_query,tool_name,rank,score,note
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,Number Array&&default,6,1,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,sort&&default,7,1,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,ShoppingDeals&&Get deals in descending order of deal price,8,-3,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,ShoppingDeals&&Get deals in descending order of posted time,9,-3,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,RushTranslate&&List Orders,10,-3,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,Food Quiz&&all questions,11,-3,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,Food Quiz&&levels,12,-3,
leaderboard_bbh_logical_deduction_three_objects_question_225,bbh_logical_deduction_three_objects,"The following paragraphs each describe a set of three objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were three golfers: Amy, Eli, and Eve. Eve finished above Amy. Eli finished below Amy.
Options:
(A) Amy finished second
(B) Eli finished second
(C) Eve finished second",logic puzzle solve; ranking order deduction; multiple choice answer,AI endpoint&&Question endpoint,13,3,
leaderboard_bbh_movie_recommendation_question_19,bbh_movie_recommendation,"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
Options:
(A) Pale Rider
(B) Runaway Brain
(C) Crimson Tide
(D) Super Mario Bros",movie recommendation similar titles; compare movie options; film similarity search,Kiann_Options_Project&&opt_gamma,1,-3,
leaderboard_bbh_movie_recommendation_question_19,bbh_movie_recommendation,"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
Options:
(A) Pale Rider
(B) Runaway Brain
(C) Crimson Tide
(D) Super Mario Bros",movie recommendation similar titles; compare movie options; film similarity search,Yahoo Finance&&options,2,-3,
leaderboard_bbh_movie_recommendation_question_19,bbh_movie_recommendation,"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
Options:
(A) Pale Rider
(B) Runaway Brain
(C) Crimson Tide
(D) Super Mario Bros",movie recommendation similar titles; compare movie options; film similarity search,Kiann_Options_Project&&opt_theta,3,-3,
leaderboard_bbh_movie_recommendation_question_19,bbh_movie_recommendation,"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
Options:
(A) Pale Rider
(B) Runaway Brain
(C) Crimson Tide
(D) Super Mario Bros",movie recommendation similar titles; compare movie options; film similarity search,Giphy&&Search,4,-3,
leaderboard_bbh_movie_recommendation_question_19,bbh_movie_recommendation,"Find a movie similar to Braveheart, The Fugitive, The Shawshank Redemption, The Usual Suspects:
Options:
(A) Pale Rider
(B) Runaway Brain
(C) Crimson Tide
(D) Super Mario Bros",movie recommendation similar titles; compare movie options; film similarity search,Giphy&&STICKER Translate,5,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,Similar Movies&&find similar,1,3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,Similar Movies&&get Id,2,3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,ReelTorrent&&Search Movies,3,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,unogsNG&&Expiring,4,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,IMDb&&title/get-coming-soon-movies,5,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,Kiann_Options_Project&&opt_gamma,6,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,Yahoo Finance&&options,7,-3,
leaderboard_bbh_movie_recommendation_question_108,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, The Fugitive, Forrest Gump, Pulp Fiction:
Options:
(A) I Know Who Killed Me
(B) Oceans
(C) Dances with Wolves
(D) It Can't Be!",movie recommendation similar to Shawshank Redemption Fugitive Forrest Gump Pulp Fiction; compare movie options,Kiann_Options_Project&&opt_theta,8,-3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Similar Movies&&find similar,1,3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Similar Movies&&get Id,2,3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Ticketmaster&&getOptions,3,-3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Ticketmaster&&getPayments,4,-3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Option Greeks&&Option Third Order greeks,5,-3,
leaderboard_bbh_movie_recommendation_question_160,bbh_movie_recommendation,"Find a movie similar to The Shawshank Redemption, Pulp Fiction, Schindler's List, Braveheart:
Options:
(A) The Bank Job
(B) Robot Carnival
(C) Dances with Wolves
(D) The Family Stone",movie recommendation; similar movies to Shawshank Redemption Pulp Fiction Schindler's List Braveheart; choose from options A B C D,Kiann_Options_Project&&opt_rho,6,-3,
leaderboard_bbh_movie_recommendation_question_214,bbh_movie_recommendation,"Find a movie similar to Braveheart, Get Shorty, The Shawshank Redemption, Pulp Fiction:
Options:
(A) The Fugitive
(B) Ready to Rumble
(C) Thoroughly Modern Millie
(D) Ninja Shadow of a Tear",movie recommendation similar to Braveheart Get Shorty Shawshank Redemption Pulp Fiction; compare movie options,Kiann_Options_Project&&opt_gamma,1,-3,
leaderboard_bbh_movie_recommendation_question_214,bbh_movie_recommendation,"Find a movie similar to Braveheart, Get Shorty, The Shawshank Redemption, Pulp Fiction:
Options:
(A) The Fugitive
(B) Ready to Rumble
(C) Thoroughly Modern Millie
(D) Ninja Shadow of a Tear",movie recommendation similar to Braveheart Get Shorty Shawshank Redemption Pulp Fiction; compare movie options,Yahoo Finance&&options,2,-3,
leaderboard_bbh_movie_recommendation_question_214,bbh_movie_recommendation,"Find a movie similar to Braveheart, Get Shorty, The Shawshank Redemption, Pulp Fiction:
Options:
(A) The Fugitive
(B) Ready to Rumble
(C) Thoroughly Modern Millie
(D) Ninja Shadow of a Tear",movie recommendation similar to Braveheart Get Shorty Shawshank Redemption Pulp Fiction; compare movie options,Kiann_Options_Project&&opt_theta,3,-3,
leaderboard_bbh_movie_recommendation_question_237,bbh_movie_recommendation,"Find a movie similar to Pretty Woman, Schindler's List, The Shawshank Redemption, Apollo 13:
Options:
(A) In July
(B) Black Snake Moan
(C) Dances with Wolves
(D) Heartbreaker",movie recommendation; similar films to Pretty Woman Schindler's List Shawshank Redemption Apollo 13; choose best option,JIRA&&updateSelectFieldOptions,1,-3,
leaderboard_bbh_movie_recommendation_question_237,bbh_movie_recommendation,"Find a movie similar to Pretty Woman, Schindler's List, The Shawshank Redemption, Apollo 13:
Options:
(A) In July
(B) Black Snake Moan
(C) Dances with Wolves
(D) Heartbreaker",movie recommendation; similar films to Pretty Woman Schindler's List Shawshank Redemption Apollo 13; choose best option,JIRA&&createSelectFieldOption,2,-3,
leaderboard_bbh_movie_recommendation_question_237,bbh_movie_recommendation,"Find a movie similar to Pretty Woman, Schindler's List, The Shawshank Redemption, Apollo 13:
Options:
(A) In July
(B) Black Snake Moan
(C) Dances with Wolves
(D) Heartbreaker",movie recommendation; similar films to Pretty Woman Schindler's List Shawshank Redemption Apollo 13; choose best option,Kiann_Options_Project&&Sunction-one,3,-3,
leaderboard_bbh_movie_recommendation_question_237,bbh_movie_recommendation,"Find a movie similar to Pretty Woman, Schindler's List, The Shawshank Redemption, Apollo 13:
Options:
(A) In July
(B) Black Snake Moan
(C) Dances with Wolves
(D) Heartbreaker",movie recommendation; similar films to Pretty Woman Schindler's List Shawshank Redemption Apollo 13; choose best option,JIRA&&getSelectFieldOptions,4,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,ticketpocket&&get_myorder,1,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,ticketpocket&&get_order,2,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,ticketpocket&&get_order_list,3,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,MyFirstAPI&&Place Order,4,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,ticketpocket&&operator_list,5,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,PFun CMA Model API&&/run,6,1,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,PFun CMA Model API&&/run-at-time,7,1,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,rolldice&&default,8,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,Simulately Roll Dice&&default,9,-3,
leaderboard_bbh_navigate_question_50,bbh_navigate,"If you follow these instructions, do you return to the starting point? Turn around. Turn around. Turn left. Take 7 steps. Take 8 steps.
Options:
- Yes
- No",determine yes no from movement instructions; path simulation; turn around turn left steps,LocationIQ&&fixedSourceDestination,10,1,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,WhatsApp Profile API&&checkNumber,1,-3,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,nectr&&ResetPassword,2,-3,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,PFun CMA Model API&&/run,3,-3,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,PFun CMA Model API&&/run-at-time,4,-3,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,rolldice&&default,5,-3,
leaderboard_bbh_navigate_question_203,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 8 steps left. Take 3 steps right. Take 7 steps forward. Take 3 steps right. Take 9 steps right. Take 1 step backward. Take 7 steps left.
Options:
- Yes
- No",answer yes no; path simulation; spatial reasoning,Simulately Roll Dice&&default,6,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Wimsup Referrals&&Items,1,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Dammy-Task&&Updatetask,2,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Dammy-Task&&deleteuser,3,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,nba-all-in-api-jsdw&&Nba standings,4,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Ball&&Football,5,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,National Football Players&&Players at Position,6,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Formula 1 - fixed&&Listoffinishingstatusforaspecificseason,7,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Formula 1 - fixed&&Listoffinishingstatusforaspecificroundinaseason,8,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,PFun CMA Model API&&/run,9,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,PFun CMA Model API&&/run-at-time,10,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,rolldice&&default,11,-3,
leaderboard_bbh_navigate_question_206,bbh_navigate,"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 8 steps. Take 10 steps. Turn around. Turn around. Take 5 steps. Turn around.
Options:
- Yes
- No",follow step-by-step directions; determine final position; path simulation,Simulately Roll Dice&&default,12,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Word Scramble&&scramble/{word},1,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Video Builder&&video/{videoId},2,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Video Builder&&video/create,3,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Neural Painting&&Image,4,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Neural Painting&&Video,5,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,String in Reversed&&default,6,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,reverse&&default,7,-3,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,travel velocity and distance&&default,8,1,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,Time Travel&&default,9,1,
leaderboard_bbh_navigate_question_222,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps right. Take 7 steps left.
Options:
- Yes
- No",answer logic question; simulate movement steps; determine return to starting point,timet&&default,10,1,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Simulately Roll Dice&&default,1,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Simulately Roll&&default,2,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,rolldice&&default,3,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Kiann_Options_Project&&opt_gamma,4,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,nba-all-in-api-jsdw&&Nba standings,5,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Ball&&Football,6,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,National Football Players&&Players at Position,7,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Formula 1 - fixed&&Listoffinishingstatusforaspecificseason,8,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Formula 1 - fixed&&Listoffinishingstatusforaspecificroundinaseason,9,-3,
leaderboard_bbh_navigate_question_248,bbh_navigate,"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps backward. Take 7 steps left. Take 4 steps backward. Take 8 steps backward. Take 3 steps left.
Options:
- Yes
- No",logic puzzle step simulation; determine final position; yes or no,Validate VAT Number&&VAT validation API endpoint,10,-3,
leaderboard_bbh_object_counting_question_62,bbh_object_counting,"I have a duck, a cow, a donkey, a mouse, a bear, a snake, a snail, and a goat. How many animals do I have?",count items; arithmetic total,SofaScores&&Number live events,1,-3,
leaderboard_bbh_object_counting_question_63,bbh_object_counting,"I have a head of broccoli, four garlics, a yam, a stalk of celery, a cabbage, two potatoes, an onion, four lettuce heads, and a cauliflower. How many vegetables do I have?",count items from ingredient list; vegetable quantity calculation,BigOven&&departmentalizeItemsInGroceryList,1,1,
